none,1999-12-09 00:00:00,none,none,1,2.65,1863,none,none,none,1,1.37,2024-08-12 00:00:00

none,2005-01-01 00:00:00,none,none,1,none,none,none,none,none,1,none,2024-08-12 00:00:00

1755,2003-03-28 00:00:00,none,none,1,1.97,1446,2003-03-04 00:00:00,none,none,1,1.69,2024-08-12 00:00:00

1668,1999-12-22 00:00:00,173.0,none,1,1.18,1443,2005-05-25 00:00:00,none,none,1,4.11,2024-08-12 00:00:00

none,1998-11-12 00:00:00,none,none,1,none,none,2001-11-18 00:00:00,none,none,1,none,2024-08-12 00:00:00

none,1996-08-31 00:00:00,none,none,1,1.61,none,1998-11-02 00:00:00,none,none,1,2.12,2024-08-12 00:00:00

none,none,none,none,1,1.38,1291,2004-07-25 00:00:00,none,none,1,2.68,2024-08-12 00:00:00

none,1998-08-06 00:00:00,none,none,1,1.34,none,none,none,none,1,2.78,2024-08-12 00:00:00

none,2006-01-01 00:00:00,none,none,1,1.06,1416,1999-01-19 00:00:00,none,none,1,6.67,2024-08-12 00:00:00

1692,none,none,none,1,1.11,1268,none,none,none,1,5.17,2024-08-12 00:00:00

none,2001-01-01 00:00:00,none,none,1,1.02,2145,1998-10-01 00:00:00,none,none,1,8.25,2024-08-12 00:00:00

none,none,none,none,0,1.28,1541,2001-01-03 00:00:00,none,none,1,3.15,2024-08-12 00:00:00

1091,1996-09-12 00:00:00,none,none,1,1.56,1064,2004-08-29 00:00:00,none,none,1,2.22,2024-08-12 00:00:00

none,2002-07-06 00:00:00,none,none,1,none,none,2006-01-01 00:00:00,none,none,1,none,2024-08-12 00:00:00

963,none,none,none,1,1.82,2134,2007-01-16 00:00:00,none,none,1,1.82,2024-08-12 00:00:00

1187,1998-06-25 00:00:00,none,none,1,1.48,1284,2005-05-09 00:00:00,none,none,1,2.43,2024-08-12 00:00:00

none,1997-05-06 00:00:00,none,none,1,1.24,none,2000-12-03 00:00:00,none,none,1,3.63,2024-08-12 00:00:00

none,none,none,none,1,none,1356,2002-03-02 00:00:00,none,none,0,none,2024-08-12 00:00:00

none,none,none,none,1,none,2055,2000-08-26 00:00:00,185.0,79.0,1,none,2024-08-12 00:00:00

none,1997-11-06 00:00:00,none,none,1,none,1953,2005-01-01 00:00:00,none,none,1,none,2024-08-12 00:00:00

none,none,none,none,1,none,1343,2006-01-26 00:00:00,none,none,1,none,2024-08-12 00:00:00

